Importance,Level,Job Zone,Occupation,Skill,Category
75,57,4,Public Relations Specialists,Reading Comprehension,Basic Skill
75,57,4,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Reading Comprehension,Basic Skill
75,57,4,"Special Education Teachers, Secondary School",Reading Comprehension,Basic Skill
75,57,4,Supply Chain Managers,Reading Comprehension,Basic Skill
75,57,3,Tax Preparers,Reading Comprehension,Basic Skill
75,57,4,Training and Development Managers,Reading Comprehension,Basic Skill
75,55,4,Broadcast Announcers and Radio Disc Jockeys,Reading Comprehension,Basic Skill
75,55,4,Interior Designers,Reading Comprehension,Basic Skill
75,55,3,Nuclear Power Reactor Operators,Reading Comprehension,Basic Skill
75,55,2,Postmasters and Mail Superintendents,Reading Comprehension,Basic Skill
75,54,3,First-Line Supervisors of Office and Administrative Support Workers,Reading Comprehension,Basic Skill
75,54,3,Travel Agents,Reading Comprehension,Basic Skill
74,68,4,Marine Engineers and Naval Architects,Reading Comprehension,Basic Skill
74,58,4,Accountants and Auditors,Reading Comprehension,Basic Skill
74,57,4,Appraisers and Assessors of Real Estate,Reading Comprehension,Basic Skill
72,71,4,Civil Engineers,Reading Comprehension,Basic Skill
72,71,4,Photonics Engineers,Reading Comprehension,Basic Skill
72,70,5,Dermatologists,Reading Comprehension,Basic Skill
72,70,4,Mechanical Engineers,Reading Comprehension,Basic Skill
72,70,4,Robotics Engineers,Reading Comprehension,Basic Skill
72,68,5,Clergy,Reading Comprehension,Basic Skill
72,68,4,Regulatory Affairs Specialists,Reading Comprehension,Basic Skill
72,66,5,Hydrologists,Reading Comprehension,Basic Skill
72,64,5,Chiropractors,Reading Comprehension,Basic Skill
72,64,3,Computer Systems Analysts,Reading Comprehension,Basic Skill
72,64,4,Cytogenetic Technologists,Reading Comprehension,Basic Skill
72,63,4,Chemical Engineers,Reading Comprehension,Basic Skill
72,61,4,Biomass Power Plant Managers,Reading Comprehension,Basic Skill
72,61,4,Clinical Data Managers,Reading Comprehension,Basic Skill
72,61,4,Computer Network Architects,Reading Comprehension,Basic Skill
72,61,5,Environmental Restoration Planners,Reading Comprehension,Basic Skill
72,61,3,Geothermal Production Managers,Reading Comprehension,Basic Skill
72,61,4,Marketing Managers,Reading Comprehension,Basic Skill
72,61,4,Registered Nurses,Reading Comprehension,Basic Skill
72,61,5,"Teaching Assistants, Postsecondary",Reading Comprehension,Basic Skill
72,61,4,Wind Energy Development Managers,Reading Comprehension,Basic Skill
72,59,4,"Airline Pilots, Copilots, and Flight Engineers",Reading Comprehension,Basic Skill
72,59,4,Business Continuity Planners,Reading Comprehension,Basic Skill
72,59,4,Commercial and Industrial Designers,Reading Comprehension,Basic Skill
72,59,4,"Compensation, Benefits, and Job Analysis Specialists",Reading Comprehension,Basic Skill
72,59,4,Database Architects,Reading Comprehension,Basic Skill
72,59,3,Detectives and Criminal Investigators,Reading Comprehension,Basic Skill
72,59,3,Hydroelectric Production Managers,Reading Comprehension,Basic Skill
72,59,4,Logisticians,Reading Comprehension,Basic Skill
72,59,5,Orthodontists,Reading Comprehension,Basic Skill
72,59,4,Park Naturalists,Reading Comprehension,Basic Skill
72,59,4,Probation Officers and Correctional Treatment Specialists,Reading Comprehension,Basic Skill
72,59,4,Range Managers,Reading Comprehension,Basic Skill
72,59,4,Real Estate Brokers,Reading Comprehension,Basic Skill
72,59,4,Search Marketing Strategists,Reading Comprehension,Basic Skill
72,59,5,"Special Education Teachers, Preschool",Reading Comprehension,Basic Skill
72,59,4,Surveyors,Reading Comprehension,Basic Skill
72,59,4,Web Administrators,Reading Comprehension,Basic Skill
72,57,5,Adapted Physical Education Specialists,Reading Comprehension,Basic Skill
72,57,5,Art Therapists,Reading Comprehension,Basic Skill
72,57,4,Biofuels Production Managers,Reading Comprehension,Basic Skill
72,57,4,Budget Analysts,Reading Comprehension,Basic Skill
72,57,4,Community Health Workers,Reading Comprehension,Basic Skill
72,57,3,Compliance Officers,Reading Comprehension,Basic Skill
72,57,3,Customs Brokers,Reading Comprehension,Basic Skill
72,57,4,Data Warehousing Specialists,Reading Comprehension,Basic Skill
72,57,4,"Directors, Religious Activities and Education",Reading Comprehension,Basic Skill
72,57,3,"Eligibility Interviewers, Government Programs",Reading Comprehension,Basic Skill
72,57,4,Environmental Engineering Technologists and Technicians,Reading Comprehension,Basic Skill
72,57,3,First-Line Supervisors of Police and Detectives,Reading Comprehension,Basic Skill
72,57,4,Foresters,Reading Comprehension,Basic Skill
72,57,4,Industrial Production Managers,Reading Comprehension,Basic Skill
72,57,4,Interpreters and Translators,Reading Comprehension,Basic Skill
72,57,5,Librarians and Media Collections Specialists,Reading Comprehension,Basic Skill
72,57,3,Loan Interviewers and Clerks,Reading Comprehension,Basic Skill
72,57,4,Loan Officers,Reading Comprehension,Basic Skill
72,57,5,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Reading Comprehension,Basic Skill
72,57,3,Magnetic Resonance Imaging Technologists,Reading Comprehension,Basic Skill
72,57,4,Network and Computer Systems Administrators,Reading Comprehension,Basic Skill
72,57,4,Occupational Health and Safety Specialists,Reading Comprehension,Basic Skill
72,57,3,Precision Agriculture Technicians,Reading Comprehension,Basic Skill
72,57,3,Private Detectives and Investigators,Reading Comprehension,Basic Skill
72,57,4,"Property, Real Estate, and Community Association Managers",Reading Comprehension,Basic Skill
72,57,4,Purchasing Managers,Reading Comprehension,Basic Skill
72,57,4,Recreational Therapists,Reading Comprehension,Basic Skill
72,57,3,Robotics Technicians,Reading Comprehension,Basic Skill
72,57,4,Sales Managers,Reading Comprehension,Basic Skill
72,57,5,Set and Exhibit Designers,Reading Comprehension,Basic Skill
72,57,4,"Special Education Teachers, Middle School",Reading Comprehension,Basic Skill
72,57,4,Talent Directors,Reading Comprehension,Basic Skill
72,57,4,Training and Development Specialists,Reading Comprehension,Basic Skill
72,57,4,"Transportation, Storage, and Distribution Managers",Reading Comprehension,Basic Skill
72,57,3,Wind Energy Operations Managers,Reading Comprehension,Basic Skill
72,55,2,Actors,Reading Comprehension,Basic Skill
72,55,3,"Career/Technical Education Teachers, Postsecondary",Reading Comprehension,Basic Skill
72,55,4,Conservation Scientists,Reading Comprehension,Basic Skill
72,55,3,Construction and Building Inspectors,Reading Comprehension,Basic Skill
72,55,4,Credit Counselors,Reading Comprehension,Basic Skill
72,55,3,Customs and Border Protection Officers,Reading Comprehension,Basic Skill
72,55,5,Cytotechnologists,Reading Comprehension,Basic Skill
72,55,4,Document Management Specialists,Reading Comprehension,Basic Skill
72,55,3,Energy Auditors,Reading Comprehension,Basic Skill
72,55,3,Legal Secretaries and Administrative Assistants,Reading Comprehension,Basic Skill
72,55,4,Lodging Managers,Reading Comprehension,Basic Skill
72,55,2,Non-Destructive Testing Specialists,Reading Comprehension,Basic Skill
72,55,3,Occupational Health and Safety Technicians,Reading Comprehension,Basic Skill
72,55,3,Patient Representatives,Reading Comprehension,Basic Skill
72,55,2,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Reading Comprehension,Basic Skill
72,54,4,"Kindergarten Teachers, Except Special Education",Reading Comprehension,Basic Skill
72,54,3,Payroll and Timekeeping Clerks,Reading Comprehension,Basic Skill
72,48,3,Aviation Inspectors,Reading Comprehension,Basic Skill
70,62,4,Geographic Information Systems Technologists and Technicians,Reading Comprehension,Basic Skill
69,66,4,Wind Energy Engineers,Reading Comprehension,Basic Skill
69,64,5,Computer and Information Research Scientists,Reading Comprehension,Basic Skill
69,61,5,Anesthesiologist Assistants,Reading Comprehension,Basic Skill
69,61,4,Bioinformatics Technicians,Reading Comprehension,Basic Skill
69,61,4,Database Administrators,Reading Comprehension,Basic Skill
69,61,3,Mechanical Engineering Technologists and Technicians,Reading Comprehension,Basic Skill
69,59,3,Civil Engineering Technologists and Technicians,Reading Comprehension,Basic Skill
69,59,4,Construction Managers,Reading Comprehension,Basic Skill
69,59,3,Licensed Practical and Licensed Vocational Nurses,Reading Comprehension,Basic Skill
69,59,4,Mechatronics Engineers,Reading Comprehension,Basic Skill
69,59,4,Medical and Clinical Laboratory Technologists,Reading Comprehension,Basic Skill
69,59,3,Neurodiagnostic Technologists,Reading Comprehension,Basic Skill
69,59,4,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Reading Comprehension,Basic Skill
69,59,4,Social and Community Service Managers,Reading Comprehension,Basic Skill
69,57,4,Advertising and Promotions Managers,Reading Comprehension,Basic Skill
69,57,2,Agricultural Inspectors,Reading Comprehension,Basic Skill
69,57,3,Air Traffic Controllers,Reading Comprehension,Basic Skill
69,57,3,Aircraft Mechanics and Service Technicians,Reading Comprehension,Basic Skill
69,57,3,Airfield Operations Specialists,Reading Comprehension,Basic Skill
69,57,2,Correspondence Clerks,Reading Comprehension,Basic Skill
69,57,3,Desktop Publishers,Reading Comprehension,Basic Skill
69,57,3,First-Line Supervisors of Correctional Officers,Reading Comprehension,Basic Skill
69,57,4,Health Education Specialists,Reading Comprehension,Basic Skill
69,57,3,Medical Assistants,Reading Comprehension,Basic Skill
69,57,3,Nuclear Monitoring Technicians,Reading Comprehension,Basic Skill
69,57,4,Rehabilitation Counselors,Reading Comprehension,Basic Skill
69,57,4,Social and Human Service Assistants,Reading Comprehension,Basic Skill
69,57,4,Special Effects Artists and Animators,Reading Comprehension,Basic Skill
69,57,3,Speech-Language Pathology Assistants,Reading Comprehension,Basic Skill
69,57,4,Statistical Assistants,Reading Comprehension,Basic Skill
69,57,4,Video Game Designers,Reading Comprehension,Basic Skill
69,55,4,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",Reading Comprehension,Basic Skill
69,55,5,Athletic Trainers,Reading Comprehension,Basic Skill
69,55,3,Diagnostic Medical Sonographers,Reading Comprehension,Basic Skill
69,55,3,Food Science Technicians,Reading Comprehension,Basic Skill
69,55,3,"Opticians, Dispensing",Reading Comprehension,Basic Skill
69,55,3,Psychiatric Technicians,Reading Comprehension,Basic Skill
69,55,3,Quality Control Analysts,Reading Comprehension,Basic Skill
69,55,3,Radiation Therapists,Reading Comprehension,Basic Skill
69,54,3,Aerospace Engineering and Operations Technologists and Technicians,Reading Comprehension,Basic Skill
69,54,4,Art Directors,Reading Comprehension,Basic Skill
69,54,3,Brokerage Clerks,Reading Comprehension,Basic Skill
69,54,3,Fashion Designers,Reading Comprehension,Basic Skill
69,54,4,Insurance Underwriters,Reading Comprehension,Basic Skill
69,52,3,Pharmacy Technicians,Reading Comprehension,Basic Skill
69,50,2,"Office Clerks, General",Reading Comprehension,Basic Skill
69,46,2,"Dispatchers, Except Police, Fire, and Ambulance",Reading Comprehension,Basic Skill
69,46,3,"Preschool Teachers, Except Special Education",Reading Comprehension,Basic Skill
69,43,2,File Clerks,Reading Comprehension,Basic Skill
67,55,4,Nanotechnology Engineering Technologists and Technicians,Reading Comprehension,Basic Skill
66,66,5,Orthoptists,Reading Comprehension,Basic Skill
66,61,4,Biofuels/Biodiesel Technology and Product Development Managers,Reading Comprehension,Basic Skill
66,61,5,Midwives,Reading Comprehension,Basic Skill
66,59,3,Cardiovascular Technologists and Technicians,Reading Comprehension,Basic Skill
66,59,4,First-Line Supervisors of Non-Retail Sales Workers,Reading Comprehension,Basic Skill
66,59,4,Fish and Game Wardens,Reading Comprehension,Basic Skill
66,59,4,Museum Technicians and Conservators,Reading Comprehension,Basic Skill
66,59,3,Police Identification and Records Officers,Reading Comprehension,Basic Skill
66,57,3,Automotive Engineering Technicians,Reading Comprehension,Basic Skill
66,57,3,Commercial Pilots,Reading Comprehension,Basic Skill
66,57,4,Credit Analysts,Reading Comprehension,Basic Skill
66,57,2,Endoscopy Technicians,Reading Comprehension,Basic Skill
66,57,3,"First-Line Supervisors of Mechanics, Installers, and Repairers",Reading Comprehension,Basic Skill
66,57,4,"Geological Technicians, Except Hydrologic Technicians",Reading Comprehension,Basic Skill
66,57,4,Media Technical Directors/Managers,Reading Comprehension,Basic Skill
66,57,3,Nuclear Technicians,Reading Comprehension,Basic Skill
66,57,4,Radio Frequency Identification Device Specialists,Reading Comprehension,Basic Skill
66,57,3,Respiratory Therapists,Reading Comprehension,Basic Skill
66,57,3,Surgical Assistants,Reading Comprehension,Basic Skill
66,57,3,Web Developers,Reading Comprehension,Basic Skill
66,55,4,Fitness and Wellness Coordinators,Reading Comprehension,Basic Skill
66,55,3,Occupational Therapy Assistants,Reading Comprehension,Basic Skill
66,55,3,Police and Sheriff's Patrol Officers,Reading Comprehension,Basic Skill
66,55,3,Telecommunications Engineering Specialists,Reading Comprehension,Basic Skill
66,54,3,First-Line Supervisors of Firefighting and Prevention Workers,Reading Comprehension,Basic Skill
66,54,3,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Reading Comprehension,Basic Skill
66,54,3,Funeral Home Managers,Reading Comprehension,Basic Skill
66,54,4,Online Merchants,Reading Comprehension,Basic Skill
66,54,2,"Production, Planning, and Expediting Clerks",Reading Comprehension,Basic Skill
66,54,2,Public Safety Telecommunicators,Reading Comprehension,Basic Skill
66,54,3,Veterinary Technologists and Technicians,Reading Comprehension,Basic Skill
66,52,2,Correctional Officers and Jailers,Reading Comprehension,Basic Skill
66,52,2,"Credit Authorizers, Checkers, and Clerks",Reading Comprehension,Basic Skill
66,52,2,First-Line Supervisors of Gambling Services Workers,Reading Comprehension,Basic Skill
66,52,2,Food Service Managers,Reading Comprehension,Basic Skill
66,52,3,Medical Appliance Technicians,Reading Comprehension,Basic Skill
66,52,3,Photonics Technicians,Reading Comprehension,Basic Skill
66,52,3,Power Distributors and Dispatchers,Reading Comprehension,Basic Skill
66,52,4,Transportation Inspectors,Reading Comprehension,Basic Skill
66,48,3,Billing and Posting Clerks,Reading Comprehension,Basic Skill
66,48,2,Data Entry Keyers,Reading Comprehension,Basic Skill
66,46,4,Choreographers,Reading Comprehension,Basic Skill
66,45,2,Parts Salespersons,Reading Comprehension,Basic Skill
64,58,3,Electrical and Electronic Engineering Technologists and Technicians,Reading Comprehension,Basic Skill
63,59,4,Remote Sensing Technicians,Reading Comprehension,Basic Skill
63,57,3,Nuclear Medicine Technologists,Reading Comprehension,Basic Skill
63,55,3,Agricultural Technicians,Reading Comprehension,Basic Skill
63,55,2,Gambling Managers,Reading Comprehension,Basic Skill
63,55,5,Prosthodontists,Reading Comprehension,Basic Skill
63,55,3,Solar Sales Representatives and Assessors,Reading Comprehension,Basic Skill
63,54,3,Architectural and Civil Drafters,Reading Comprehension,Basic Skill
63,54,2,Biofuels Processing Technicians,Reading Comprehension,Basic Skill
63,54,3,First-Line Supervisors of Production and Operating Workers,Reading Comprehension,Basic Skill
63,54,4,"Securities, Commodities, and Financial Services Sales Agents",Reading Comprehension,Basic Skill
63,54,3,Solar Energy Installation Managers,Reading Comprehension,Basic Skill
63,53,3,Surveying and Mapping Technicians,Reading Comprehension,Basic Skill
63,52,3,Audio and Video Technicians,Reading Comprehension,Basic Skill
63,52,3,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",Reading Comprehension,Basic Skill
63,52,3,"Insurance Appraisers, Auto Damage",Reading Comprehension,Basic Skill
63,52,3,"Interviewers, Except Eligibility and Loan",Reading Comprehension,Basic Skill
63,52,3,New Accounts Clerks,Reading Comprehension,Basic Skill
63,52,3,Radiologic Technologists and Technicians,Reading Comprehension,Basic Skill
63,50,3,First-Line Supervisors of Personal Service Workers,Reading Comprehension,Basic Skill
63,50,2,Insurance Claims and Policy Processing Clerks,Reading Comprehension,Basic Skill
63,50,4,Music Directors and Composers,Reading Comprehension,Basic Skill
63,50,2,Order Clerks,Reading Comprehension,Basic Skill
63,50,2,Recycling Coordinators,Reading Comprehension,Basic Skill
63,50,2,Word Processors and Typists,Reading Comprehension,Basic Skill
63,48,3,Medical and Clinical Laboratory Technicians,Reading Comprehension,Basic Skill
63,48,2,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Reading Comprehension,Basic Skill
63,46,2,Freight Forwarders,Reading Comprehension,Basic Skill
63,45,2,Medical Secretaries and Administrative Assistants,Reading Comprehension,Basic Skill
63,45,2,Reservation and Transportation Ticket Agents and Travel Clerks,Reading Comprehension,Basic Skill
62,54,4,"Farmers, Ranchers, and Other Agricultural Managers",Reading Comprehension,Basic Skill
60,57,5,Acupuncturists,Reading Comprehension,Basic Skill
60,57,3,Real Estate Sales Agents,Reading Comprehension,Basic Skill
60,55,4,Advertising Sales Agents,Reading Comprehension,Basic Skill
60,55,4,Computer Network Support Specialists,Reading Comprehension,Basic Skill
60,55,3,Electrical and Electronics Drafters,Reading Comprehension,Basic Skill
60,55,3,Library Technicians,Reading Comprehension,Basic Skill
60,54,4,Film and Video Editors,Reading Comprehension,Basic Skill
60,54,3,Forest and Conservation Technicians,Reading Comprehension,Basic Skill
60,54,4,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Reading Comprehension,Basic Skill
60,54,3,Spa Managers,Reading Comprehension,Basic Skill
60,52,2,"Court, Municipal, and License Clerks",Reading Comprehension,Basic Skill
60,52,3,Fire Inspectors and Investigators,Reading Comprehension,Basic Skill
60,52,3,First-Line Supervisors of Construction Trades and Extraction Workers,Reading Comprehension,Basic Skill
60,52,3,"Telecommunications Equipment Installers and Repairers, Except Line Installers",Reading Comprehension,Basic Skill
60,50,4,"Buyers and Purchasing Agents, Farm Products",Reading Comprehension,Basic Skill
60,50,4,Computer Programmers,Reading Comprehension,Basic Skill
60,50,3,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",Reading Comprehension,Basic Skill
60,50,2,First-Line Supervisors of Food Preparation and Serving Workers,Reading Comprehension,Basic Skill
60,50,2,Locomotive Engineers,Reading Comprehension,Basic Skill
60,50,3,Sound Engineering Technicians,Reading Comprehension,Basic Skill
60,48,2,Chemical Equipment Operators and Tenders,Reading Comprehension,Basic Skill
60,48,2,Semiconductor Processing Technicians,Reading Comprehension,Basic Skill
60,46,3,Solar Thermal Installers and Technicians,Reading Comprehension,Basic Skill
60,45,2,Customer Service Representatives,Reading Comprehension,Basic Skill
60,45,3,"Model Makers, Wood",Reading Comprehension,Basic Skill
60,43,2,Dental Laboratory Technicians,Reading Comprehension,Basic Skill
60,43,3,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Reading Comprehension,Basic Skill
56,57,3,Electro-Mechanical and Mechatronics Technologists and Technicians,Reading Comprehension,Basic Skill
56,57,3,Traffic Technicians,Reading Comprehension,Basic Skill
56,55,3,Mechanical Drafters,Reading Comprehension,Basic Skill
56,55,3,"Morticians, Undertakers, and Funeral Arrangers",Reading Comprehension,Basic Skill
56,55,3,Physical Therapist Assistants,Reading Comprehension,Basic Skill
56,55,3,"Wholesale and Retail Buyers, Except Farm Products",Reading Comprehension,Basic Skill
56,54,3,"Bookkeeping, Accounting, and Auditing Clerks",Reading Comprehension,Basic Skill
56,54,2,Chemical Plant and System Operators,Reading Comprehension,Basic Skill
56,54,2,Travel Guides,Reading Comprehension,Basic Skill
56,52,3,Hydroelectric Plant Technicians,Reading Comprehension,Basic Skill
56,52,2,Retail Loss Prevention Specialists,Reading Comprehension,Basic Skill
56,50,3,Avionics Technicians,Reading Comprehension,Basic Skill
56,50,3,Commercial Divers,Reading Comprehension,Basic Skill
56,50,3,Computer Numerically Controlled Tool Programmers,Reading Comprehension,Basic Skill
56,50,2,Gambling Surveillance Officers and Gambling Investigators,Reading Comprehension,Basic Skill
56,48,3,Hearing Aid Specialists,Reading Comprehension,Basic Skill
56,48,3,Ship Engineers,Reading Comprehension,Basic Skill
56,46,3,"Camera Operators, Television, Video, and Film",Reading Comprehension,Basic Skill
56,46,2,Demonstrators and Product Promoters,Reading Comprehension,Basic Skill
56,46,3,Dental Assistants,Reading Comprehension,Basic Skill
56,46,2,Home Health Aides,Reading Comprehension,Basic Skill
56,46,2,"Library Assistants, Clerical",Reading Comprehension,Basic Skill
56,46,3,"Makeup Artists, Theatrical and Performance",Reading Comprehension,Basic Skill
56,46,2,Pharmacy Aides,Reading Comprehension,Basic Skill
56,46,2,Photographic Process Workers and Processing Machine Operators,Reading Comprehension,Basic Skill
56,46,2,Telemarketers,Reading Comprehension,Basic Skill
56,46,3,Wind Turbine Service Technicians,Reading Comprehension,Basic Skill
56,45,3,"Captains, Mates, and Pilots of Water Vessels",Reading Comprehension,Basic Skill
56,45,2,Cargo and Freight Agents,Reading Comprehension,Basic Skill
56,45,2,Counter and Rental Clerks,Reading Comprehension,Basic Skill
56,45,2,Electrical and Electronic Equipment Assemblers,Reading Comprehension,Basic Skill
56,45,2,Geothermal Technicians,Reading Comprehension,Basic Skill
56,45,3,"Radio, Cellular, and Tower Equipment Installers and Repairers",Reading Comprehension,Basic Skill
56,45,2,"Tank Car, Truck, and Ship Loaders",Reading Comprehension,Basic Skill
56,43,2,Aircraft Cargo Handling Supervisors,Reading Comprehension,Basic Skill
56,43,2,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Reading Comprehension,Basic Skill
53,57,3,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",Reading Comprehension,Basic Skill
53,55,3,Ophthalmic Medical Technologists,Reading Comprehension,Basic Skill
53,54,2,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Reading Comprehension,Basic Skill
53,54,4,Graphic Designers,Reading Comprehension,Basic Skill
53,54,3,Self-Enrichment Teachers,Reading Comprehension,Basic Skill
53,52,2,Bill and Account Collectors,Reading Comprehension,Basic Skill
53,52,3,Broadcast Technicians,Reading Comprehension,Basic Skill
53,52,3,Court Reporters and Simultaneous Captioners,Reading Comprehension,Basic Skill
53,52,2,"Explosives Workers, Ordnance Handling Experts, and Blasters",Reading Comprehension,Basic Skill
53,52,3,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Reading Comprehension,Basic Skill
53,52,3,Medical Equipment Repairers,Reading Comprehension,Basic Skill
53,52,3,Ophthalmic Medical Technicians,Reading Comprehension,Basic Skill
53,50,3,Camera and Photographic Equipment Repairers,Reading Comprehension,Basic Skill
53,50,2,Flight Attendants,Reading Comprehension,Basic Skill
53,48,3,Forest Fire Inspectors and Prevention Specialists,Reading Comprehension,Basic Skill
53,48,3,"Mobile Heavy Equipment Mechanics, Except Engines",Reading Comprehension,Basic Skill
53,48,3,Occupational Therapy Aides,Reading Comprehension,Basic Skill
53,48,3,Residential Advisors,Reading Comprehension,Basic Skill
53,46,3,Audiovisual Equipment Installers and Repairers,Reading Comprehension,Basic Skill
53,46,3,Chefs and Head Cooks,Reading Comprehension,Basic Skill
53,46,3,Dietetic Technicians,Reading Comprehension,Basic Skill
53,46,3,Electricians,Reading Comprehension,Basic Skill
53,46,3,Fabric and Apparel Patternmakers,Reading Comprehension,Basic Skill
53,46,3,Firefighters,Reading Comprehension,Basic Skill
53,46,3,Phlebotomists,Reading Comprehension,Basic Skill
53,46,2,Power Plant Operators,Reading Comprehension,Basic Skill
53,46,2,Psychiatric Aides,Reading Comprehension,Basic Skill
53,46,2,Railroad Conductors and Yardmasters,Reading Comprehension,Basic Skill
53,46,4,Recreation Workers,Reading Comprehension,Basic Skill
53,46,3,Security and Fire Alarm Systems Installers,Reading Comprehension,Basic Skill
53,46,2,Tellers,Reading Comprehension,Basic Skill
53,46,3,Transit and Railroad Police,Reading Comprehension,Basic Skill
53,46,3,Water and Wastewater Treatment Plant and System Operators,Reading Comprehension,Basic Skill
53,45,2,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Reading Comprehension,Basic Skill
53,45,2,Carpenters,Reading Comprehension,Basic Skill
53,45,3,"Computer, Automated Teller, and Office Machine Repairers",Reading Comprehension,Basic Skill
53,45,3,"Electrical and Electronics Installers and Repairers, Transportation Equipment",Reading Comprehension,Basic Skill
53,45,3,"Electronic Equipment Installers and Repairers, Motor Vehicles",Reading Comprehension,Basic Skill
53,45,3,Elevator and Escalator Installers and Repairers,Reading Comprehension,Basic Skill
53,45,2,Engine and Other Machine Assemblers,Reading Comprehension,Basic Skill
53,45,2,Gas Compressor and Gas Pumping Station Operators,Reading Comprehension,Basic Skill
53,45,2,Gas Plant Operators,Reading Comprehension,Basic Skill
53,45,2,Manufactured Building and Mobile Home Installers,Reading Comprehension,Basic Skill
53,45,3,Photographers,Reading Comprehension,Basic Skill
53,45,2,Postal Service Clerks,Reading Comprehension,Basic Skill
53,45,2,Printing Press Operators,Reading Comprehension,Basic Skill
53,45,2,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Reading Comprehension,Basic Skill
53,45,2,Receptionists and Information Clerks,Reading Comprehension,Basic Skill
53,45,2,"Shipping, Receiving, and Inventory Clerks",Reading Comprehension,Basic Skill
53,45,3,Skincare Specialists,Reading Comprehension,Basic Skill
53,45,3,Stationary Engineers and Boiler Operators,Reading Comprehension,Basic Skill
53,45,2,Subway and Streetcar Operators,Reading Comprehension,Basic Skill
53,45,2,Veterinary Assistants and Laboratory Animal Caretakers,Reading Comprehension,Basic Skill
53,43,2,Animal Control Workers,Reading Comprehension,Basic Skill
53,43,2,Athletes and Sports Competitors,Reading Comprehension,Basic Skill
53,43,3,Boilermakers,Reading Comprehension,Basic Skill
53,43,2,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,Basic Skill
53,43,2,Food Batchmakers,Reading Comprehension,Basic Skill
53,43,2,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Reading Comprehension,Basic Skill
53,43,2,Gambling Change Persons and Booth Cashiers,Reading Comprehension,Basic Skill
53,43,3,Hazardous Materials Removal Workers,Reading Comprehension,Basic Skill
53,43,2,"Inspectors, Testers, Sorters, Samplers, and Weighers",Reading Comprehension,Basic Skill
53,43,2,Light Truck Drivers,Reading Comprehension,Basic Skill
53,43,2,"Mixing and Blending Machine Setters, Operators, and Tenders",Reading Comprehension,Basic Skill
53,43,2,"Molders, Shapers, and Casters, Except Metal and Plastic",Reading Comprehension,Basic Skill
53,43,2,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,Basic Skill
53,43,3,Nursing Assistants,Reading Comprehension,Basic Skill
53,43,3,"Patternmakers, Wood",Reading Comprehension,Basic Skill
53,43,2,Physical Therapist Aides,Reading Comprehension,Basic Skill
53,43,2,"Pump Operators, Except Wellhead Pumpers",Reading Comprehension,Basic Skill
53,43,2,"Rotary Drill Operators, Oil and Gas",Reading Comprehension,Basic Skill
53,43,2,Upholsterers,Reading Comprehension,Basic Skill
53,41,2,"Cutting and Slicing Machine Setters, Operators, and Tenders",Reading Comprehension,Basic Skill
53,41,2,Etchers and Engravers,Reading Comprehension,Basic Skill
53,41,3,Farm Equipment Mechanics and Service Technicians,Reading Comprehension,Basic Skill
53,41,2,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Reading Comprehension,Basic Skill
53,41,2,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,Basic Skill
53,41,2,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,Basic Skill
53,41,2,Home Appliance Repairers,Reading Comprehension,Basic Skill
53,41,2,Mechanical Door Repairers,Reading Comprehension,Basic Skill
53,41,2,Medical Equipment Preparers,Reading Comprehension,Basic Skill
53,41,4,Musicians and Singers,Reading Comprehension,Basic Skill
53,41,2,"Office Machine Operators, Except Computer",Reading Comprehension,Basic Skill
53,41,2,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,Basic Skill
53,41,2,Print Binding and Finishing Workers,Reading Comprehension,Basic Skill
53,39,3,Craft Artists,Reading Comprehension,Basic Skill
53,39,2,Food Cooking Machine Operators and Tenders,Reading Comprehension,Basic Skill
53,39,2,Sheet Metal Workers,Reading Comprehension,Basic Skill
53,34,2,Riggers,Reading Comprehension,Basic Skill
