Importance,Level,Job Zone,Occupation,Skill,Category
28,21,5,"Physics Teachers, Postsecondary",Troubleshooting,Technical Skills
28,20,2,"Mail Clerks and Mail Machine Operators, Except Postal Service",Troubleshooting,Technical Skills
28,20,2,"Painters, Construction and Maintenance",Troubleshooting,Technical Skills
28,20,2,Slaughterers and Meat Packers,Troubleshooting,Technical Skills
28,20,2,"Tailors, Dressmakers, and Custom Sewers",Troubleshooting,Technical Skills
28,18,2,Bakers,Troubleshooting,Technical Skills
25,36,4,Aerospace Engineers,Troubleshooting,Technical Skills
25,36,4,Automotive Engineers,Troubleshooting,Technical Skills
25,32,4,"Environmental Science and Protection Technicians, Including Health",Troubleshooting,Technical Skills
25,29,5,Architectural and Engineering Managers,Troubleshooting,Technical Skills
25,29,2,Brickmasons and Blockmasons,Troubleshooting,Technical Skills
25,29,3,Construction and Building Inspectors,Troubleshooting,Technical Skills
25,29,4,Construction Managers,Troubleshooting,Technical Skills
25,29,4,Critical Care Nurses,Troubleshooting,Technical Skills
25,29,1,Dishwashers,Troubleshooting,Technical Skills
25,29,4,Environmental Compliance Inspectors,Troubleshooting,Technical Skills
25,29,4,"Environmental Scientists and Specialists, Including Health",Troubleshooting,Technical Skills
25,29,3,Forest and Conservation Technicians,Troubleshooting,Technical Skills
25,29,5,Hydrologists,Troubleshooting,Technical Skills
25,29,2,Light Truck Drivers,Troubleshooting,Technical Skills
25,29,4,Media Technical Directors/Managers,Troubleshooting,Technical Skills
25,29,5,Physicists,Troubleshooting,Technical Skills
25,29,4,Transportation Engineers,Troubleshooting,Technical Skills
25,27,3,Air Traffic Controllers,Troubleshooting,Technical Skills
25,27,2,Butchers and Meat Cutters,Troubleshooting,Technical Skills
25,27,2,"Coil Winders, Tapers, and Finishers",Troubleshooting,Technical Skills
25,27,3,Dental Assistants,Troubleshooting,Technical Skills
25,27,2,Drywall and Ceiling Tile Installers,Troubleshooting,Technical Skills
25,27,2,Fence Erectors,Troubleshooting,Technical Skills
25,27,2,Glaziers,Troubleshooting,Technical Skills
25,27,3,Mechanical Drafters,Troubleshooting,Technical Skills
25,27,5,Microbiologists,Troubleshooting,Technical Skills
25,27,3,Occupational Therapy Assistants,Troubleshooting,Technical Skills
25,27,5,Optometrists,Troubleshooting,Technical Skills
25,27,5,Podiatrists,Troubleshooting,Technical Skills
25,27,2,Shoe and Leather Workers and Repairers,Troubleshooting,Technical Skills
25,27,2,Tile and Stone Setters,Troubleshooting,Technical Skills
25,27,4,Water Resource Specialists,Troubleshooting,Technical Skills
25,25,2,Baggage Porters and Bellhops,Troubleshooting,Technical Skills
25,25,2,"Bus Drivers, Transit and Intercity",Troubleshooting,Technical Skills
25,25,3,Chefs and Head Cooks,Troubleshooting,Technical Skills
25,25,3,Dietetic Technicians,Troubleshooting,Technical Skills
25,25,3,Forensic Science Technicians,Troubleshooting,Technical Skills
25,25,3,Gem and Diamond Workers,Troubleshooting,Technical Skills
25,25,4,Industrial Engineers,Troubleshooting,Technical Skills
25,25,3,"Opticians, Dispensing",Troubleshooting,Technical Skills
25,25,1,"Painting, Coating, and Decorating Workers",Troubleshooting,Technical Skills
25,25,2,Parts Salespersons,Troubleshooting,Technical Skills
25,25,5,Physical Therapists,Troubleshooting,Technical Skills
25,25,2,Reinforcing Iron and Rebar Workers,Troubleshooting,Technical Skills
25,25,4,Transportation Inspectors,Troubleshooting,Technical Skills
25,25,2,Veterinary Assistants and Laboratory Animal Caretakers,Troubleshooting,Technical Skills
25,23,3,Acute Care Nurses,Troubleshooting,Technical Skills
25,23,2,Animal Breeders,Troubleshooting,Technical Skills
25,23,4,Biofuels/Biodiesel Technology and Product Development Managers,Troubleshooting,Technical Skills
25,23,4,"Career/Technical Education Teachers, Secondary School",Troubleshooting,Technical Skills
25,23,4,Conservation Scientists,Troubleshooting,Technical Skills
25,23,2,Demonstrators and Product Promoters,Troubleshooting,Technical Skills
25,23,3,Embalmers,Troubleshooting,Technical Skills
25,23,4,"Energy Engineers, Except Wind and Solar",Troubleshooting,Technical Skills
25,23,2,Flight Attendants,Troubleshooting,Technical Skills
25,23,3,Occupational Health and Safety Technicians,Troubleshooting,Technical Skills
25,23,2,Orderlies,Troubleshooting,Technical Skills
25,23,2,Passenger Attendants,Troubleshooting,Technical Skills
25,23,3,Phlebotomists,Troubleshooting,Technical Skills
25,23,2,Physical Therapist Aides,Troubleshooting,Technical Skills
25,23,5,Radiologists,Troubleshooting,Technical Skills
25,23,2,"Sewers, Hand",Troubleshooting,Technical Skills
25,23,3,Spa Managers,Troubleshooting,Technical Skills
25,21,2,Agricultural Inspectors,Troubleshooting,Technical Skills
25,21,2,"Cooks, Short Order",Troubleshooting,Technical Skills
25,21,5,"Dentists, General",Troubleshooting,Technical Skills
25,21,4,Foresters,Troubleshooting,Technical Skills
25,21,3,"Model Makers, Wood",Troubleshooting,Technical Skills
25,21,5,Molecular and Cellular Biologists,Troubleshooting,Technical Skills
25,21,3,Ophthalmic Medical Technologists,Troubleshooting,Technical Skills
25,21,5,"Ophthalmologists, Except Pediatric",Troubleshooting,Technical Skills
25,21,2,Postmasters and Mail Superintendents,Troubleshooting,Technical Skills
25,21,5,Sports Medicine Physicians,Troubleshooting,Technical Skills
25,21,2,"Stone Cutters and Carvers, Manufacturing",Troubleshooting,Technical Skills
25,20,1,Amusement and Recreation Attendants,Troubleshooting,Technical Skills
25,20,5,Athletic Trainers,Troubleshooting,Technical Skills
25,20,2,Cargo and Freight Agents,Troubleshooting,Technical Skills
25,20,3,Detectives and Criminal Investigators,Troubleshooting,Technical Skills
25,20,2,Driver/Sales Workers,Troubleshooting,Technical Skills
25,20,2,First-Line Supervisors of Food Preparation and Serving Workers,Troubleshooting,Technical Skills
25,20,3,First-Line Supervisors of Office and Administrative Support Workers,Troubleshooting,Technical Skills
25,20,2,Log Graders and Scalers,Troubleshooting,Technical Skills
25,20,2,Paperhangers,Troubleshooting,Technical Skills
25,20,2,Tapers,Troubleshooting,Technical Skills
25,20,4,Wind Energy Development Managers,Troubleshooting,Technical Skills
25,18,3,"Cooks, Private Household",Troubleshooting,Technical Skills
25,18,2,"Cooks, Restaurant",Troubleshooting,Technical Skills
25,18,1,"Cutters and Trimmers, Hand",Troubleshooting,Technical Skills
25,18,4,Exercise Physiologists,Troubleshooting,Technical Skills
25,18,4,Loss Prevention Managers,Troubleshooting,Technical Skills
25,18,3,"Morticians, Undertakers, and Funeral Arrangers",Troubleshooting,Technical Skills
25,18,5,Orthodontists,Troubleshooting,Technical Skills
25,18,5,"Physicians, Pathologists",Troubleshooting,Technical Skills
25,18,2,"Production, Planning, and Expediting Clerks",Troubleshooting,Technical Skills
25,18,2,Security Guards,Troubleshooting,Technical Skills
25,18,2,"Shipping, Receiving, and Inventory Clerks",Troubleshooting,Technical Skills
25,16,3,Barbers,Troubleshooting,Technical Skills
25,16,5,"Chemistry Teachers, Postsecondary",Troubleshooting,Technical Skills
25,16,2,"Cooks, Institution and Cafeteria",Troubleshooting,Technical Skills
25,16,4,Cytogenetic Technologists,Troubleshooting,Technical Skills
25,16,1,Dining Room and Cafeteria Attendants and Bartender Helpers,Troubleshooting,Technical Skills
25,16,2,"Food Servers, Nonrestaurant",Troubleshooting,Technical Skills
25,16,5,Geneticists,Troubleshooting,Technical Skills
25,16,4,Landscape Architects,Troubleshooting,Technical Skills
25,16,4,Music Therapists,Troubleshooting,Technical Skills
25,16,5,Nurse Practitioners,Troubleshooting,Technical Skills
25,16,5,Physician Assistants,Troubleshooting,Technical Skills
25,16,3,Psychiatric Technicians,Troubleshooting,Technical Skills
25,16,4,Purchasing Managers,Troubleshooting,Technical Skills
25,14,5,"Nursing Instructors and Teachers, Postsecondary",Troubleshooting,Technical Skills
25,14,2,Psychiatric Aides,Troubleshooting,Technical Skills
25,Not available,5,Bioinformatics Scientists,Troubleshooting,Technical Skills
22,30,4,Database Architects,Troubleshooting,Technical Skills
22,27,4,"Mining and Geological Engineers, Including Mining Safety Engineers",Troubleshooting,Technical Skills
22,25,2,Food Cooking Machine Operators and Tenders,Troubleshooting,Technical Skills
22,25,4,Wind Energy Engineers,Troubleshooting,Technical Skills
22,23,3,Craft Artists,Troubleshooting,Technical Skills
22,23,3,Exercise Trainers and Group Fitness Instructors,Troubleshooting,Technical Skills
22,23,4,Geodetic Surveyors,Troubleshooting,Technical Skills
22,23,4,Park Naturalists,Troubleshooting,Technical Skills
22,23,4,Surveyors,Troubleshooting,Technical Skills
22,23,5,Urologists,Troubleshooting,Technical Skills
22,21,5,"Architects, Except Landscape and Naval",Troubleshooting,Technical Skills
22,21,2,Couriers and Messengers,Troubleshooting,Technical Skills
22,21,4,Environmental Engineers,Troubleshooting,Technical Skills
22,21,2,Food Service Managers,Troubleshooting,Technical Skills
22,21,4,Lodging Managers,Troubleshooting,Technical Skills
22,21,5,Oral and Maxillofacial Surgeons,Troubleshooting,Technical Skills
22,21,2,Postal Service Clerks,Troubleshooting,Technical Skills
22,21,2,Stockers and Order Fillers,Troubleshooting,Technical Skills
22,21,3,Transit and Railroad Police,Troubleshooting,Technical Skills
22,20,5,Biochemists and Biophysicists,Troubleshooting,Technical Skills
22,20,4,"Career/Technical Education Teachers, Middle School",Troubleshooting,Technical Skills
22,20,3,"Fine Artists, Including Painters, Sculptors, and Illustrators",Troubleshooting,Technical Skills
22,20,1,Food Preparation Workers,Troubleshooting,Technical Skills
22,20,4,Registered Nurses,Troubleshooting,Technical Skills
22,18,3,Administrative Services Managers,Troubleshooting,Technical Skills
22,18,2,Animal Caretakers,Troubleshooting,Technical Skills
22,18,2,Bartenders,Troubleshooting,Technical Skills
22,18,4,Film and Video Editors,Troubleshooting,Technical Skills
22,18,2,First-Line Supervisors of Gambling Services Workers,Troubleshooting,Technical Skills
22,18,2,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Troubleshooting,Technical Skills
22,18,5,Physical Medicine and Rehabilitation Physicians,Troubleshooting,Technical Skills
22,16,2,Childcare Workers,Troubleshooting,Technical Skills
22,16,5,Clinical Nurse Specialists,Troubleshooting,Technical Skills
22,16,3,First-Line Supervisors of Police and Detectives,Troubleshooting,Technical Skills
22,16,5,Natural Sciences Managers,Troubleshooting,Technical Skills
22,16,3,Occupational Therapy Aides,Troubleshooting,Technical Skills
22,16,2,Personal Care Aides,Troubleshooting,Technical Skills
22,14,5,Animal Scientists,Troubleshooting,Technical Skills
22,14,2,Athletes and Sports Competitors,Troubleshooting,Technical Skills
22,14,4,Coaches and Scouts,Troubleshooting,Technical Skills
22,14,3,First-Line Supervisors of Personal Service Workers,Troubleshooting,Technical Skills
22,14,5,Occupational Therapists,Troubleshooting,Technical Skills
22,14,5,Veterinarians,Troubleshooting,Technical Skills
22,13,5,Adapted Physical Education Specialists,Troubleshooting,Technical Skills
22,13,4,"Education and Childcare Administrators, Preschool and Daycare",Troubleshooting,Technical Skills
22,13,4,Interior Designers,Troubleshooting,Technical Skills
22,13,1,Maids and Housekeeping Cleaners,Troubleshooting,Technical Skills
22,13,3,Nursing Assistants,Troubleshooting,Technical Skills
22,13,4,Recreation Workers,Troubleshooting,Technical Skills
22,13,2,"Ushers, Lobby Attendants, and Ticket Takers",Troubleshooting,Technical Skills
20,14,4,"Transportation, Storage, and Distribution Managers",Troubleshooting,Technical Skills
19,21,4,Sales Engineers,Troubleshooting,Technical Skills
19,20,4,Cartographers and Photogrammetrists,Troubleshooting,Technical Skills
19,20,3,Medical Assistants,Troubleshooting,Technical Skills
19,20,5,Neurologists,Troubleshooting,Technical Skills
19,20,4,Social Science Research Assistants,Troubleshooting,Technical Skills
19,20,2,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Troubleshooting,Technical Skills
19,18,2,Animal Trainers,Troubleshooting,Technical Skills
19,18,3,Desktop Publishers,Troubleshooting,Technical Skills
19,18,3,Industrial Engineering Technologists and Technicians,Troubleshooting,Technical Skills
19,18,4,Range Managers,Troubleshooting,Technical Skills
19,16,3,Compliance Officers,Troubleshooting,Technical Skills
19,16,2,Farm Labor Contractors,Troubleshooting,Technical Skills
19,16,4,Fitness and Wellness Coordinators,Troubleshooting,Technical Skills
19,16,2,Funeral Attendants,Troubleshooting,Technical Skills
19,16,3,Funeral Home Managers,Troubleshooting,Technical Skills
19,16,3,Government Property Inspectors and Investigators,Troubleshooting,Technical Skills
19,16,3,Police and Sheriff's Patrol Officers,Troubleshooting,Technical Skills
19,16,2,Recycling Coordinators,Troubleshooting,Technical Skills
19,14,1,Fast Food and Counter Workers,Troubleshooting,Technical Skills
19,14,3,First-Line Supervisors of Correctional Officers,Troubleshooting,Technical Skills
19,14,4,General and Operations Managers,Troubleshooting,Technical Skills
19,14,2,Home Health Aides,Troubleshooting,Technical Skills
19,14,3,Licensed Practical and Licensed Vocational Nurses,Troubleshooting,Technical Skills
19,14,5,Midwives,Troubleshooting,Technical Skills
19,14,4,Museum Technicians and Conservators,Troubleshooting,Technical Skills
19,14,4,Producers and Directors,Troubleshooting,Technical Skills
19,14,5,Soil and Plant Scientists,Troubleshooting,Technical Skills
19,13,5,"Agricultural Sciences Teachers, Postsecondary",Troubleshooting,Technical Skills
19,13,5,Biologists,Troubleshooting,Technical Skills
19,13,3,Civil Engineering Technologists and Technicians,Troubleshooting,Technical Skills
19,13,4,Commercial and Industrial Designers,Troubleshooting,Technical Skills
19,13,3,Customs and Border Protection Officers,Troubleshooting,Technical Skills
19,13,2,Gambling Managers,Troubleshooting,Technical Skills
19,13,5,General Internal Medicine Physicians,Troubleshooting,Technical Skills
19,13,5,Pharmacists,Troubleshooting,Technical Skills
19,13,2,Pharmacy Aides,Troubleshooting,Technical Skills
19,13,3,Real Estate Sales Agents,Troubleshooting,Technical Skills
19,13,3,Residential Advisors,Troubleshooting,Technical Skills
19,13,2,Retail Salespersons,Troubleshooting,Technical Skills
19,13,5,"Teaching Assistants, Postsecondary",Troubleshooting,Technical Skills
19,11,5,Acupuncturists,Troubleshooting,Technical Skills
19,11,3,Coroners,Troubleshooting,Technical Skills
19,11,3,Court Reporters and Simultaneous Captioners,Troubleshooting,Technical Skills
19,11,2,Gambling and Sports Book Writers and Runners,Troubleshooting,Technical Skills
19,11,2,Gambling Surveillance Officers and Gambling Investigators,Troubleshooting,Technical Skills
19,11,5,"Medical Scientists, Except Epidemiologists",Troubleshooting,Technical Skills
19,11,4,"Meeting, Convention, and Event Planners",Troubleshooting,Technical Skills
19,11,2,"Packers and Packagers, Hand",Troubleshooting,Technical Skills
19,11,5,"Pediatricians, General",Troubleshooting,Technical Skills
19,11,3,Pharmacy Technicians,Troubleshooting,Technical Skills
